plant_name,product_id,product_name,date,production_quantity_plan,production_quantity_result,shipped_quantity
福島工場,HMC,ヒートマップカレー,2023/12/1,0,0,0
福島工場,HMC,ヒートマップカレー,2024/1/1,10000,9995,5000
福島工場,HMC,ヒートマップカレー,2024/2/1,10000,9995,3000
福島工場,HMC,ヒートマップカレー,2024/3/1,10000,9996,4000
福島工場,HMC,ヒートマップカレー,2024/4/1,10000,9995,1000
福島工場,HMC,ヒートマップカレー,2024/5/1,10000,9995,7000
福島工場,HMC,ヒートマップカレー,2024/6/1,10000,9999,9000
福島工場,HMC,ヒートマップカレー,2024/7/1,10000,9999,10000
福島工場,HMC,ヒートマップカレー,2024/8/1,10000,9995,7000
福島工場,HMC,ヒートマップカレー,2024/9/1,10000,9997,6000
福島工場,HMC,ヒートマップカレー,2024/10/1,10000,9995,5000
福島工場,HMC,ヒートマップカレー,2024/11/1,10000,9996,5000
福島工場,HMC,ヒートマップカレー,2024/12/1,10000,9997,2000
福島工場,HMC,ヒートマップカレー,2025/1/1,5000,5000,7000
福島工場,HMC,ヒートマップカレー,2025/2/1,5000,4999,11000
福島工場,HMC,ヒートマップカレー,2025/3/1,5000,4998,8000
福島工場,HMC,ヒートマップカレー,2025/4/1,5000,4995,2000
福島工場,HMC,ヒートマップカレー,2025/5/1,5000,4998,6000
福島工場,HMC,ヒートマップカレー,2025/6/1,5000,4995,13000
福島工場,HMC,ヒートマップカレー,2025/7/1,5000,4999,12000
福島工場,HMC,ヒートマップカレー,2025/8/1,5000,4998,8000
福島工場,HMC,ヒートマップカレー,2025/9/1,5000,5000,11000
福島工場,HMC,ヒートマップカレー,2025/10/1,5000,4996,14000
福島工場,HMC,ヒートマップカレー,2025/11/1,5000,4996,2000
福島工場,HMC,ヒートマップカレー,2025/12/1,5000,5000,5000
福島工場,VGC,ベジタリアンカレー,2023/1/1,0,0,20000
福島工場,VGC,ベジタリアンカレー,2023/2/1,0,0,20000
福島工場,VGC,ベジタリアンカレー,2023/3/1,0,0,30000
福島工場,VGC,ベジタリアンカレー,2023/4/1,0,0,30000
福島工場,VGC,ベジタリアンカレー,2023/5/1,0,0,20000
福島工場,VGC,ベジタリアンカレー,2023/6/1,0,0,20000
福島工場,VGC,ベジタリアンカレー,2023/7/1,0,0,10000
福島工場,VGC,ベジタリアンカレー,2023/8/1,0,0,0
福島工場,VGC,ベジタリアンカレー,2023/9/1,0,0,0
福島工場,VGC,ベジタリアンカレー,2023/10/1,0,0,0
福島工場,VGC,ベジタリアンカレー,2023/11/1,0,0,0
福島工場,VGC,ベジタリアンカレー,2023/12/1,0,0,0
福島工場,VGC,ベジタリアンカレー,2024/1/1,20000,19997,10000
福島工場,VGC,ベジタリアンカレー,2024/2/1,20000,19998,20000
福島工場,VGC,ベジタリアンカレー,2024/3/1,20000,20000,10000
福島工場,VGC,ベジタリアンカレー,2024/4/1,20000,19997,20000
福島工場,VGC,ベジタリアンカレー,2024/5/1,20000,19997,20000
福島工場,VGC,ベジタリアンカレー,2024/6/1,20000,20000,30000
福島工場,VGC,ベジタリアンカレー,2024/7/1,20000,19999,20000
福島工場,VGC,ベジタリアンカレー,2024/8/1,20000,19996,20000
福島工場,VGC,ベジタリアンカレー,2024/9/1,20000,19997,20000
福島工場,VGC,ベジタリアンカレー,2024/10/1,20000,19997,20000
福島工場,VGC,ベジタリアンカレー,2024/11/1,20000,19999,20000
福島工場,VGC,ベジタリアンカレー,2024/12/1,20000,19999,30000
福島工場,VGC,ベジタリアンカレー,2025/1/1,15000,14995,10000
福島工場,VGC,ベジタリアンカレー,2025/2/1,15000,14996,0
福島工場,VGC,ベジタリアンカレー,2025/3/1,15000,14998,10000
福島工場,VGC,ベジタリアンカレー,2025/4/1,15000,15000,10000
福島工場,VGC,ベジタリアンカレー,2025/5/1,15000,14997,10000
福島工場,VGC,ベジタリアンカレー,2025/6/1,15000,15000,10000
福島工場,VGC,ベジタリアンカレー,2025/7/1,15000,15000,20000
福島工場,VGC,ベジタリアンカレー,2025/8/1,15000,14996,20000
福島工場,VGC,ベジタリアンカレー,2025/9/1,15000,14996,10000
福島工場,VGC,ベジタリアンカレー,2025/10/1,15000,14999,20000
福島工場,VGC,ベジタリアンカレー,2025/11/1,15000,14996,20000
福島工場,VGC,ベジタリアンカレー,2025/12/1,15000,14995,10000
福島工場,SBC,深夜のとろけるバターチキン,2023/1/1,0,0,20000
福島工場,SBC,深夜のとろけるバターチキン,2023/2/1,0,0,0
福島工場,SBC,深夜のとろけるバターチキン,2023/3/1,0,0,30000
福島工場,SBC,深夜のとろけるバターチキン,2023/4/1,0,0,0
福島工場,SBC,深夜のとろけるバターチキン,2023/5/1,0,0,0
福島工場,SBC,深夜のとろけるバターチキン,2023/6/1,0,0,10000
福島工場,SBC,深夜のとろけるバターチキン,2023/7/1,0,0,10000
福島工場,SBC,深夜のとろけるバターチキン,2023/8/1,0,0,20000
福島工場,SBC,深夜のとろけるバターチキン,2023/9/1,0,0,10000
福島工場,SBC,深夜のとろけるバターチキン,2023/10/1,0,0,0
福島工場,SBC,深夜のとろけるバターチキン,2023/11/1,0,0,0
福島工場,SBC,深夜のとろけるバターチキン,2023/12/1,0,0,0
福島工場,SBC,深夜のとろけるバターチキン,2024/1/1,15000,14998,15000
福島工場,SBC,深夜のとろけるバターチキン,2024/2/1,15000,15000,15000
福島工場,SBC,深夜のとろけるバターチキン,2024/3/1,15000,14996,15000
福島工場,SBC,深夜のとろけるバターチキン,2024/4/1,15000,15000,15000
福島工場,SBC,深夜のとろけるバターチキン,2024/5/1,15000,14995,0
福島工場,SBC,深夜のとろけるバターチキン,2024/6/1,15000,14999,0
福島工場,SBC,深夜のとろけるバターチキン,2024/7/1,15000,15000,0
福島工場,SBC,深夜のとろけるバターチキン,2024/8/1,15000,14995,0
福島工場,SBC,深夜のとろけるバターチキン,2024/9/1,15000,14998,20000
福島工場,SBC,深夜のとろけるバターチキン,2024/10/1,15000,14998,20000
福島工場,SBC,深夜のとろけるバターチキン,2024/11/1,15000,14999,40000
福島工場,SBC,深夜のとろけるバターチキン,2024/12/1,15000,14997,40000
福島工場,SBC,深夜のとろけるバターチキン,2025/1/1,40000,39996,20000
福島工場,SBC,深夜のとろけるバターチキン,2025/2/1,40000,39997,30000
福島工場,SBC,深夜のとろけるバターチキン,2025/3/1,40000,39996,20000
福島工場,SBC,深夜のとろけるバターチキン,2025/4/1,40000,39998,30000
福島工場,SBC,深夜のとろけるバターチキン,2025/5/1,40000,39999,30000
福島工場,SBC,深夜のとろけるバターチキン,2025/6/1,40000,39999,30000
福島工場,SBC,深夜のとろけるバターチキン,2025/7/1,40000,39996,10000
福島工場,SBC,深夜のとろけるバターチキン,2025/8/1,40000,40000,10000
福島工場,SBC,深夜のとろけるバターチキン,2025/9/1,40000,39998,20000
福島工場,SBC,深夜のとろけるバターチキン,2025/10/1,40000,39997,20000
福島工場,SBC,深夜のとろけるバターチキン,2025/11/1,40000,39996,20000
福島工場,SBC,深夜のとろけるバターチキン,2025/12/1,40000,39997,10000
福島工場,TUH,富山湾海の宝石箱カレー,2023/1/1,50000,50000,40000
福島工場,TUH,富山湾海の宝石箱カレー,2023/2/1,50000,49998,100000
福島工場,TUH,富山湾海の宝石箱カレー,2023/3/1,50000,49999,20000
福島工場,TUH,富山湾海の宝石箱カレー,2023/4/1,50000,49999,70000
福島工場,TUH,富山湾海の宝石箱カレー,2023/5/1,50000,49999,60000
福島工場,TUH,富山湾海の宝石箱カレー,2023/6/1,50000,49996,40000
福島工場,TUH,富山湾海の宝石箱カレー,2023/7/1,50000,50000,20000
福島工場,TUH,富山湾海の宝石箱カレー,2023/8/1,50000,49999,40000
福島工場,TUH,富山湾海の宝石箱カレー,2023/9/1,50000,49998,100000
福島工場,TUH,富山湾海の宝石箱カレー,2023/10/1,50000,49995,40000
福島工場,TUH,富山湾海の宝石箱カレー,2023/11/1,50000,49998,20000
福島工場,TUH,富山湾海の宝石箱カレー,2023/12/1,50000,49999,20000
福島工場,TUH,富山湾海の宝石箱カレー,2024/1/1,20000,19996,0
福島工場,TUH,富山湾海の宝石箱カレー,2024/2/1,20000,19996,10000
福島工場,TUH,富山湾海の宝石箱カレー,2024/3/1,20000,19996,20000
福島工場,TUH,富山湾海の宝石箱カレー,2024/4/1,20000,19997,0
福島工場,TUH,富山湾海の宝石箱カレー,2024/5/1,20000,19995,20000
福島工場,TUH,富山湾海の宝石箱カレー,2024/6/1,20000,19996,10000
福島工場,TUH,富山湾海の宝石箱カレー,2024/7/1,20000,19999,30000
福島工場,TUH,富山湾海の宝石箱カレー,2024/8/1,20000,19999,20000
福島工場,TUH,富山湾海の宝石箱カレー,2024/9/1,20000,19998,0
福島工場,TUH,富山湾海の宝石箱カレー,2024/10/1,20000,19998,0
福島工場,TUH,富山湾海の宝石箱カレー,2024/11/1,20000,19999,0
福島工場,TUH,富山湾海の宝石箱カレー,2024/12/1,20000,19995,10000
福島工場,TUH,富山湾海の宝石箱カレー,2025/1/1,5000,4998,10000
福島工場,TUH,富山湾海の宝石箱カレー,2025/2/1,5000,4997,20000
福島工場,TUH,富山湾海の宝石箱カレー,2025/3/1,5000,4995,0
福島工場,TUH,富山湾海の宝石箱カレー,2025/4/1,5000,4996,10000
福島工場,TUH,富山湾海の宝石箱カレー,2025/5/1,5000,4995,10000
福島工場,TUH,富山湾海の宝石箱カレー,2025/6/1,5000,4998,10000
福島工場,TUH,富山湾海の宝石箱カレー,2025/7/1,5000,5000,0
福島工場,TUH,富山湾海の宝石箱カレー,2025/8/1,5000,4996,10000
福島工場,TUH,富山湾海の宝石箱カレー,2025/9/1,5000,4995,20000
福島工場,TUH,富山湾海の宝石箱カレー,2025/10/1,5000,4996,0
福島工場,TUH,富山湾海の宝石箱カレー,2025/11/1,5000,4997,0
福島工場,TUH,富山湾海の宝石箱カレー,2025/12/1,5000,4995,20000
福島工場,NCC,恋する南国ココナッツカレー,2023/1/1,0,0,10000
福島工場,NCC,恋する南国ココナッツカレー,2023/2/1,0,0,10000
福島工場,NCC,恋する南国ココナッツカレー,2023/3/1,0,0,10000
福島工場,NCC,恋する南国ココナッツカレー,2023/4/1,0,0,10000
福島工場,NCC,恋する南国ココナッツカレー,2023/5/1,0,0,10000
福島工場,NCC,恋する南国ココナッツカレー,2023/6/1,0,0,10000
福島工場,NCC,恋する南国ココナッツカレー,2023/7/1,0,0,20000
福島工場,NCC,恋する南国ココナッツカレー,2023/8/1,0,0,10000
福島工場,NCC,恋する南国ココナッツカレー,2023/9/1,0,0,10000
福島工場,NCC,恋する南国ココナッツカレー,2023/10/1,0,0,0
福島工場,NCC,恋する南国ココナッツカレー,2023/11/1,0,0,0
福島工場,NCC,恋する南国ココナッツカレー,2023/12/1,0,0,0
福島工場,NCC,恋する南国ココナッツカレー,2024/1/1,20000,19997,10000
福島工場,NCC,恋する南国ココナッツカレー,2024/2/1,20000,19997,0
福島工場,NCC,恋する南国ココナッツカレー,2024/3/1,20000,19997,10000
福島工場,NCC,恋する南国ココナッツカレー,2024/4/1,20000,20000,10000
福島工場,NCC,恋する南国ココナッツカレー,2024/5/1,20000,19997,50000
福島工場,NCC,恋する南国ココナッツカレー,2024/6/1,20000,19999,20000
福島工場,NCC,恋する南国ココナッツカレー,2024/7/1,20000,19996,20000
福島工場,NCC,恋する南国ココナッツカレー,2024/8/1,20000,19999,20000
福島工場,NCC,恋する南国ココナッツカレー,2024/9/1,20000,19998,10000
福島工場,NCC,恋する南国ココナッツカレー,2024/10/1,20000,19997,40000
福島工場,NCC,恋する南国ココナッツカレー,2024/11/1,20000,19997,20000
福島工場,NCC,恋する南国ココナッツカレー,2024/12/1,20000,19995,10000
福島工場,NCC,恋する南国ココナッツカレー,2025/1/1,10000,9995,20000
福島工場,NCC,恋する南国ココナッツカレー,2025/2/1,10000,9999,10000
福島工場,NCC,恋する南国ココナッツカレー,2025/3/1,10000,9997,20000
福島工場,NCC,恋する南国ココナッツカレー,2025/4/1,10000,9997,10000
福島工場,NCC,恋する南国ココナッツカレー,2025/5/1,10000,10000,10000
福島工場,NCC,恋する南国ココナッツカレー,2025/6/1,10000,9997,10000
福島工場,NCC,恋する南国ココナッツカレー,2025/7/1,10000,9998,9000
福島工場,NCC,恋する南国ココナッツカレー,2025/8/1,10000,9995,10000
福島工場,NCC,恋する南国ココナッツカレー,2025/9/1,10000,9998,10000
福島工場,NCC,恋する南国ココナッツカレー,2025/10/1,10000,9998,10000
福島工場,NCC,恋する南国ココナッツカレー,2025/11/1,10000,9996,10000
福島工場,NCC,恋する南国ココナッツカレー,2025/12/1,10000,9997,10000
